Sno,freq_neg,freq_pos,overall
54,416.26352742638915,102.1214185607111,0
55,128.47723892042941,151.4554184568653,1
56,31.4147796926593,39.58832125585612,1
57,25.88005720917338,33.759870866459195,1
58,165.0715608194228,185.3612132463034,1
59,108.71903732467014,63.50731997031763,0
60,109.74254644540716,104.1136760085933,0
61,43.75615568007728,32.88381128011468,1
62,329.96160238657234,175.40296487268554,0
63,99.99447209789463,160.5907249884068,1
64,56.36731516109074,36.98829733800538,0
65,137.96124764021744,159.86523496263843,0
66,51.415607894866234,85.73913608044197,1
67,250.60698704182136,203.36734698134444,0
68,93.10682324597752,113.44157849820975,1
69,79.31391927956032,33.06676264433451,0
70,197.9902247764907,69.73097180668736,0
71,158.68340461954926,87.55667070323345,0
72,49.94854812849505,69.44221482456457,1
73,66.29510994792359,63.64403255726463,0
74,112.46952122625522,126.12654630680949,1
75,76.17069514636476,95.29473577470267,1
76,88.15465376081507,26.035003988137763,0
77,220.6952618118099,271.473294829335,1
78,190.72578074444652,123.69322896945842,0
79,119.35124859033127,103.93762143424911,1
80,180.98092244707527,133.4173586218613,1
81,36.3176923465156,66.00663983753589,1
82,104.47595359980475,134.9577902727246,1
83,91.77291072625094,150.3599927637733,1
84,42.918343030326405,35.176989681464235,1
85,32.21079647532862,43.29997220986989,1
86,65.8119872239694,72.61755895938353,1
87,242.1267173774892,130.50843839126912,0
88,355.15827127579007,201.59287288649818,0
89,148.9306467167857,113.63711326085118,0
90,107.39226945583371,43.08526253702791,0
91,145.825772803267,82.45009284336041,0
92,156.38305200186306,108.17432960378463,0
93,64.6868499302993,42.44671033622718,0
94,178.49685236436457,152.0010684191995,1
95,244.38829542720782,238.39281937986297,1
96,92.65752589813854,39.24211229882537,0
97,58.69917079727046,69.30558064897888,1
98,28.23454537546144,48.23038482944441,1
99,246.37064240410066,204.19702210160554,0
100,102.69942316711749,86.67982023281714,0
101,52.64976450199978,108.62422298069998,1
102,20.33506011313021,26.933338412108185,1
103,59.36839681754654,84.97127412198085,1
104,179.47799236367413,195.6307887478787,1
105,216.41862799857455,142.72430492640936,0
106,249.61495208769855,245.4313420972279,1
107,45.47869726276753,64.55399545332938,1
108,86.57857620429738,79.49520061885075,1
109,172.88480538683004,175.12165469225283,1
110,129.30009739082143,99.31471434349541,0
111,65.12255572131053,106.42727925793137,1
112,274.09730011430025,250.4404458437952,1
113,31.62737722689381,40.089881626799084,1
114,46.036204123267865,64.80501818924064,1
115,215.43205680926093,204.87352768822925,1
116,78.04427137090646,101.7554576531788,1
117,356.37586762540013,151.65442372110272,0
118,95.67310645421796,68.08121953574086,0
119,103.77214875685294,76.03795304519352,1
120,60.73466619821299,85.43680385558477,1
121,98.63872045785543,109.3551014515151,0
122,84.34969016367646,93.64263336882924,1
123,108.08425273523956,92.55275556033644,0
124,168.26215725621333,166.5888319543228,1
125,210.1545264804997,84.0496114313747,0
126,66.48853655848022,22.883025761025277,0
127,245.7701375108262,153.98819754574785,0
128,198.70915350779282,94.74578969802684,0
129,87.47844123538717,95.42084408466889,0
130,17.545786664936045,14.998177878781988,1
131,128.41992987962695,39.77433235969169,0
132,148.71313345060423,85.14398473475127,0
133,70.52987223607882,77.47756424915617,1
134,134.38766836397107,141.13570585101317,1
135,85.9541652589539,112.04087242542126,1
136,117.00876325115777,57.9099169054445,0
137,90.45076673474294,144.2338237356023,1
138,239.69847515242813,119.47403445728592,0
139,136.77852517986202,81.69443561170576,0
140,117.39475109865536,131.79080974690336,1
141,272.4213656695067,167.39371719997163,0
142,252.0599527644963,140.37838951015274,0
143,75.00755321479696,98.21610602721225,1
144,139.64559219180322,72.30908368550274,0
145,98.79610044017865,41.354415459337375,0
146,328.38830264519055,176.49718319802977,0
147,336.6246089520027,208.50091557459135,0
148,153.66501015809754,93.81087667244408,0
149,139.3114944009737,128.78874124294967,0
150,167.6947482136555,65.12019384484626,0
151,119.72826045676024,147.85924713236346,1
152,279.12623867896536,129.48532881078953,0
153,121.84775224702112,59.71099311106373,0
154,113.36627459410361,28.259440285051447,0
155,55.248218794206124,38.391655264739526,1
156,132.7516629372403,84.39667975405197,0
157,173.51620668998848,118.52504660380384,0
158,35.2799812704255,73.1947952301632,1
159,37.04734976696723,26.78328193234148,1
160,58.061249719573006,42.94977895926715,0
161,37.82209676980645,65.41908185552276,1
162,186.0225662139515,137.1119714622078,0
163,149.22187062900218,97.02676162660283,0
164,167.08279649839318,144.21894862488566,0
165,114.99316885310442,118.62792588630093,1
166,239.42985486480555,161.9048579225481,0
167,69.54700745525962,100.65095489270931,1
168,199.90808033038468,115.1525079274748,0
169,74.49099512234089,167.6374532748018,1
170,299.24928463746016,125.80051461043298,0
171,94.99701353033872,108.5659192850502,1
172,192.74652366819728,165.20661833218378,0
173,77.24498144127908,71.19037817426673,0
174,149.26278007228214,120.34402010019184,1
175,231.81413227438074,172.61850770095867,1
176,54.79357814923938,49.03725868966791,1
177,185.9640921393611,242.74789965908505,1
178,17.960466012742803,28.682894761256073,1
179,107.76044882253203,66.21170560945285,0
180,69.65746704555656,70.75873596182397,0
181,43.55124224662398,100.9782356415553,1
182,99.68269486844822,75.49348321245617,0
183,49.12137631584894,74.38273105181034,1
184,144.29003917130456,70.78904427043932,0
185,58.443077662520025,107.71557442932995,1
186,267.02568152577606,201.32851013612094,1
187,93.62423564369448,60.24562985758267,0
188,146.7944046942842,82.18668364538733,0
189,41.98353509994592,57.04985625802317,1
190,104.40690306429069,62.89266165499897,0
191,31.654316167854468,19.852996249917084,0
192,65.43232879854776,79.8356890570378,1
193,47.92112314703167,37.10312442527667,0
194,124.88203495329499,92.94475627220321,1
195,17.379666721728782,27.734614469265033,1
196,165.12829704184603,106.17793780883545,0
197,69.55940509813307,95.8066728044411,1
198,43.78816002608836,34.4626774299402,0
199,213.53223872172867,281.1543575280119,1
200,40.77743376941787,43.73961914126876,0
201,138.76657477781663,161.89180629787563,1
202,26.71226854408308,42.62184617292832,1
203,32.35645275608386,51.3232110993245,1
204,70.34761174529199,40.36159123944827,0
205,193.87019589073344,68.58599124891153,0
206,318.55141284766506,146.73038232479314,0
207,55.12205747408907,38.712710514103065,1
208,26.06305183355725,27.591173704156162,1
209,68.38533857359637,50.55039665824974,0
210,68.72139709646744,70.80952925549055,1
211,43.57813934877738,48.129752786887906,1
212,44.286563529170124,51.77484158903883,1
213,212.90723505774613,143.7106925393529,1
214,129.2529839646455,77.57201728777471,0
215,160.5612495806713,105.24832078950203,0
216,260.3655763362285,156.8637989987834,0
217,114.02564242291749,95.37253690023323,1
218,343.2680965359495,190.36054934047448,0
219,87.42342656396707,91.93655662804018,1
220,69.23282746426032,85.42007466494556,1
221,81.01354356729459,135.1110102878213,1
222,244.94756917648206,172.5642589635546,0
223,212.69460147666302,206.14452815083982,1
224,60.77234134427145,36.91055633103923,0
225,174.28759366041675,108.87886768075222,0
226,38.29509186754713,58.863719058947055,1
227,72.87237264282238,81.09415044513472,1
228,157.6725642520753,118.9985584950133,0
229,128.94036211724176,86.95299424064099,0
230,115.34788342306567,63.94207368818669,0
231,50.89449333226044,53.96810193234149,1
232,206.14423008656988,149.44716549758272,0
233,69.71094962589945,39.56666700761094,0
234,258.4012872052964,170.2780277427027,0
235,104.77360156225535,64.87025310395035,0
236,36.99461351659404,38.973602555012604,1
237,69.2407526052632,27.1681759386368,0
238,94.66318995234143,39.059642670587685,0
239,189.78372273915474,127.81875711480926,0
240,101.44393947322213,160.16986821020666,1
241,113.57604457100989,63.858787807445715,0
242,91.93469157720037,54.97371691776067,0
243,141.34084915449645,107.83141279612447,0
244,143.55036017982866,83.00384370919258,0
245,149.96750595041922,115.61908881294592,1
246,144.58750222568335,139.80273096533008,1
247,165.62243845279096,101.83472510109863,0
248,252.19325155523345,176.21525061663914,0
249,119.35998420105375,97.53305619122057,1
250,157.12878117496925,99.59100101060409,0
251,58.89882091640147,63.53803078709837,1
252,119.98502177240454,147.3484331294676,1
253,133.8636272452133,210.885656328523,1
254,97.72726377294346,49.38939073784125,0
255,46.735824695638925,35.941209352268224,1
256,114.70139959636062,119.82389846113668,1
257,54.99311819804732,52.9572468165709,1
258,58.92122593560203,75.01544232005662,0
259,173.03201583996758,89.48275569967429,0
260,279.59730218729084,79.31079812752591,0
261,203.35356461082307,143.05231147237464,0
262,68.15868280375845,89.46047519749987,1
263,207.9902470786419,98.01256361937759,0
264,145.63471862384475,218.34736890111085,1
265,57.33511410823915,66.59957407849149,1
266,155.09101525369508,148.66842564964838,1
267,237.58033782628038,94.62101335584538,0
268,110.3028192306023,87.9137603474951,0
269,224.57282512646816,95.06130099144465,0
270,25.88619758599597,35.68381371657235,1
271,38.87107538709861,30.687723973596068,1
272,58.56369551408891,19.206460145816692,0
273,152.07756821238945,71.06838778429908,0
274,41.117769216302364,81.35699756541665,1
275,41.921099231301554,43.03653055347314,1
276,130.5060075139253,96.83465968665891,0
277,54.104586244683276,59.35622425203091,1
278,109.42601743411038,71.03619676296442,0
279,179.96029929982976,92.84273192815542,0
280,149.67432612439222,101.4547680497666,0
281,134.87037366392954,43.723163793800246,0
282,185.46213879092875,157.2570144249979,1
283,39.85529225165651,35.564397123529055,1
284,54.43978362802871,87.77076249457845,1
285,158.50772609015365,197.57321795801695,1
286,31.57803547645227,49.164821894781504,1
287,191.2325851599795,226.85258511834004,1
288,47.303029570224,71.12505225323274,1
289,111.58050483690276,132.64266778276516,1
290,33.45799789919769,30.245624349805684,1
291,5.033658451668421,16.628893827429124,1
292,240.9220481437749,164.0605182341369,0
293,50.20856464688556,55.80095077094218,0
294,44.020590430914396,20.601904530678507,0
295,45.4690895732051,39.103332785054754,0
296,174.84724875035016,198.27502667478132,1
297,59.71840712132841,71.80999223287445,1
298,259.7098889396279,175.18106994765304,0
299,70.62103493695808,65.56038385190462,1
300,53.48204845534967,127.0171769605304,1
301,200.45372780925106,124.01161482992856,0
302,125.70528773806612,107.03066549395247,1
303,146.83739493254143,236.43080005977492,1
304,84.47767831074805,42.44798043768142,0
305,100.79677363212973,115.87148179964612,1
306,130.45889496374943,63.60047521532474,0
307,163.6995918676411,169.9613695844173,1
308,27.75684831605421,27.516728268023982,1
309,52.47572093408105,22.12981480016126,0
310,64.31192570944454,19.19812428623045,0
311,62.63159821621531,77.32466597379897,1
312,135.3995394583,81.80660894921883,0
313,37.62863580330346,51.02318301728794,1
314,233.54306094122597,178.73627113507027,0
315,95.35916188986646,53.715262021872825,0
316,26.636754238545258,34.067429843293326,1
317,75.56700908707705,41.98475271927764,0
318,34.50693732486224,44.718755563865734,1
319,263.5657923062525,165.96065519940208,0
320,43.905334879315596,46.20920438525853,1
321,123.66475102270792,88.44283155005915,1
322,90.76322068111514,63.31095594007854,0
323,193.0715667581737,115.44630703473739,1
324,140.9582739544231,120.65426667802025,1
325,23.78193084514168,44.64762855154525,1
326,201.47279341021436,104.07819590627658,0
327,163.4461167181862,138.3471093373647,0
328,179.89971690964404,115.36078151059341,0
329,161.03282939354952,187.01560013486824,1
330,72.30521923389881,100.49372259082041,1
331,183.0046099936348,86.28897030012253,0
332,188.90552106787337,132.20703075007754,0
333,140.52675718839689,195.01233856932805,1
334,19.738061552713113,47.3751020284816,1
335,249.4130556766667,124.48615907183195,0
336,113.69777310989937,113.50642417422159,1
337,110.5975417312673,82.88248640135544,0
338,231.3968908703754,170.6107943598831,0
339,22.14819245013434,22.041758173970507,1
340,315.632944608521,61.83637277775575,0
341,151.41957470385694,123.86283050234903,0
342,259.6237150748544,116.02953086957334,0
343,160.40289913821724,123.51589903136751,0
344,66.44961538846135,40.892051074100806,0
345,48.18173330620559,80.7224609827454,1
346,91.37427461681557,34.58802442732478,0
347,49.56621272127978,38.45510371370416,0
348,32.136466365662834,56.41974151310936,1
349,33.09764481352016,61.62628549364598,1
350,74.801562903009,112.51720968361678,1
351,193.87302408696073,159.66247037534262,0
352,138.59248571204913,67.98775900092427,1
353,34.68595045368476,63.309746873467006,1
354,37.269013847692456,45.05144287545694,1
355,97.25315343258754,28.131047037684198,0
356,95.67458834739524,112.09794877641959,1
357,30.34339706069019,62.58772195330221,1
358,103.3672717083162,108.05760468868611,1
359,74.52646417812508,51.874065626150404,1
360,113.4358424809634,68.12427050202447,1
361,94.30490383900828,82.84941065894743,0
362,61.557855039314965,25.022711801636603,0
363,40.020782320836354,39.19021365525145,1
364,93.60363594300794,129.61289873577797,1
365,136.25484585795843,239.83639516767502,1
366,72.82352348065288,86.31350289892718,1
367,43.820559770110265,44.76520066513987,1
368,107.63725855339882,63.8886086611436,0
369,24.684954146667973,33.61169610156621,1
370,129.97757919478596,77.36073283263521,0
371,129.088581941252,140.02831246568172,1
372,85.29233958111456,57.94518156403771,0
373,33.770273557641204,32.17468410062215,1
374,83.1914019972027,26.459463171185103,0
375,100.15307393925711,116.11378242623118,1
376,56.217088449087186,72.21476903181042,1
377,239.32685068138434,155.19963610303614,0
378,28.01614651694705,35.80488364741584,1
379,75.73998809272688,119.272838484782,1
380,34.348506718490185,38.30804435246319,1
381,23.345271936083197,61.78504869054929,1
382,141.64590380734703,110.8159137073582,1
383,137.55196872185317,146.88977000744302,1
384,76.72126382967757,119.60598535862091,1
385,96.66286794657833,51.08996182385166,0
386,70.46975198249145,25.958510810261675,0
387,131.19586924625244,113.69538628785257,0
388,79.73216562796448,97.46068353857444,0
389,135.57541166205044,101.2657129538583,0
390,64.2594942491758,44.403637868507246,0
391,138.8767975690844,160.6681547242328,1
392,312.2948626295669,189.20339173512247,0
393,186.19166931331912,149.6772709265157,0
394,184.67420797300636,156.25077935826926,1
395,86.57861363757073,79.32086776290822,1
396,79.14397501264378,130.76120282023763,1
397,78.22731468185779,48.41317689016084,0
398,330.4162662479312,284.9351128174326,1
399,74.301060059374,88.0131760658038,1
400,163.56643437710443,167.11966119366,1
401,169.49747546501982,110.94422543579107,1
402,44.53283813135391,42.166926798345315,1
403,29.495434860010995,45.47496933410171,1
404,6.0120931413889656,12.010759005174986,1
405,24.30144362301271,42.81479900908151,1
406,122.34367945205537,86.62407031277523,0
407,58.21006092306475,74.27767179282131,0
408,114.68968440948773,143.44947558617656,1
409,38.31562264008153,37.52270915410191,1
410,277.9320619146304,207.03580230769188,0
411,99.79929700329849,70.44219331129621,0
412,396.9786327821294,294.7704675799931,0
413,127.59292598874279,87.69242896176935,0
414,68.91544591310071,38.7558086046003,0
415,151.74830890523432,128.03286841739913,0
416,113.58701481747732,187.50052972678014,1
417,140.5070222807926,102.64099513085021,0
418,209.81437917187694,86.36292826404699,0
419,157.91189667549435,193.20895222029705,1
420,95.67182852503478,86.53972810416008,1
421,115.38213597071164,94.88579012316342,1
422,71.96243878686982,20.349656453960378,0
423,93.6656294755138,72.20054787487408,0
424,117.7744658585515,94.42583891415683,0
425,124.27167600794475,131.19286845889337,1
426,71.299396953268,111.56144890684762,1
427,30.228834175409848,39.71183878572932,1
428,162.62505487155747,117.06914157733159,0
429,130.0132064550771,156.33930707259285,1
430,50.22298777850458,34.05972734657127,0
431,142.53466200956402,82.23431833767762,0
432,167.90135489603983,214.83980675535128,1
433,69.5945177202918,81.69290286337106,1
434,82.06012185032894,114.06794154885563,1
435,46.13379059078342,32.1490216336813,0
436,247.5810399800136,89.98215017630594,0
437,107.72232595657562,53.636347176490844,1
438,73.54690952462526,119.37749029546012,1
439,168.6088007608138,152.67591075134067,1
440,44.71507102989258,45.300912440874775,1
441,23.536967087263452,18.28856197614218,0
442,70.47093981760196,50.91786101921324,0
443,44.518591894744134,55.44330747406189,1
444,202.07167891803064,127.22217225367557,0
445,75.91774669879318,63.549814996272424,0
446,29.591914713841817,19.416063995969495,1
447,124.09429028602482,206.10947600567775,1
448,63.050759716978234,139.84374842811982,1
449,26.310553491108507,42.535190920260526,1
450,133.5174807070681,128.04357843046031,1
451,57.871818557696734,92.86255050952236,1
452,249.6311044464486,81.57387081839856,0
453,180.8347885068263,100.08581111029383,0
454,192.53056950261063,111.59479770794664,0
455,91.6963348347389,137.8685665258177,1
456,179.38238623609837,173.28815117405696,1
457,76.76390168117966,43.43975658430658,0
458,170.24682490480143,82.17509121530522,0
459,19.71397033204785,27.63554265204433,1
460,104.50442567411805,51.85272369825066,0
461,93.5471814422397,130.84485211316087,1
462,96.24134748444664,61.42992938791379,0
463,73.2357217131876,85.42501586048952,1
464,51.73870611528221,73.77361135614412,1
465,222.771164412841,265.35355856035795,1
466,32.94528426272934,55.476767906444636,1
467,259.1047660988899,84.605372644216,0
468,62.27443347717873,24.60660511949583,0
469,23.292230163849055,54.17815917661353,1
470,113.44479834790009,50.54735341457547,0
471,135.10940456076284,142.60925687139382,1
472,157.4064425686893,178.05446523301222,1
473,81.90058552153029,91.33884111323533,1
474,124.38785627535609,156.9681670944224,1
475,42.25844310555409,41.845031268657834,0
476,27.21338948996073,38.35756524209079,1
477,16.50930168179559,29.38614694782896,1
478,144.73643904170132,185.03312781358983,1
479,50.155118947745216,41.327228404083165,0
480,251.63742697413846,147.43085610871765,0
481,144.13240602516072,89.03222051241892,0
482,126.85755232787163,164.15606950444618,1
483,51.157770130780484,36.371607720371244,1
484,45.23114528970045,68.42437507326105,1
485,221.40819450702972,187.69965326198528,1
486,276.09434048497906,146.12864807180807,0
487,23.814008962776484,53.98023363431404,0
488,263.82051095794725,132.26549036296095,0
489,103.57802452776262,94.09889183003934,1
490,214.90764803508017,117.23544979549831,0
491,125.9406656149831,112.65555264574525,1
492,82.88725363629321,123.12249876906368,1
493,146.12264975178823,173.18760416983537,1
494,39.92514166601598,48.655537923271766,1
495,74.71482515694694,99.82771728687308,1
496,165.03867947884802,120.2401152673021,1
497,84.06731931913818,101.69319530723084,1
498,216.05352069644835,121.3610028492311,0
499,65.62846410801,85.7984144947387,1
500,146.08839972659635,129.2744696800167,0
501,156.72656442021682,51.59654927961432,0
502,132.55813192910887,141.2293123791561,1
503,78.19009562368024,114.5170376161881,1
504,96.8606455691232,14.328029800778472,0
505,53.598573760651036,77.97118316214895,1
506,213.544747614465,183.3469830317502,0
507,121.80479320442001,64.50404114586529,0
508,38.624469417377455,25.143486734479332,0
509,109.50631983426089,141.09081337799788,1
510,122.68925173162395,154.37743545525151,1
511,48.15995706740991,36.04719340951549,1
512,56.769272298913876,36.00881938296272,0
513,61.65759965839932,74.11429101207116,1
514,57.9052272634704,126.40901739262316,1
515,245.48903283754558,158.2752652816296,0
516,23.099535797855506,27.65340003668053,1
517,125.29219792632603,138.52393475749872,0
518,210.02209331738942,59.20265330000297,0
519,180.76633376243848,102.90400720182303,0
520,183.53991884220005,127.13805830524126,0
521,331.59314303588434,192.5351415169613,0
522,154.1300002224618,60.82759897067108,0
523,110.06112527352454,166.19193776627947,1
524,57.74908025750145,26.724846507199377,0
525,124.42890670233551,169.10212155706571,1
526,53.82894678506098,32.89074783886659,0
527,254.1295558664327,193.22828278923615,0
528,329.44726900775606,122.74972104390066,0
529,138.3907228423279,100.36972221997758,0
530,29.653204552744857,25.78356601840527,1
531,283.4293890961252,139.5449648998317,0
532,206.1105243165887,195.56318374346375,1
533,196.6415279957188,172.71765975701274,1
534,260.34254262319064,94.46740341964396,0
535,72.13503526417549,75.9179109976904,0
536,70.01040908770315,106.09528489067841,1
537,93.28949281337964,78.93398403685248,0
538,46.079997668728566,41.16577149087124,1
539,199.69704359191422,120.98166521110845,0
540,146.16562293569413,57.539156746092274,0
541,67.49572195604632,42.29747471833071,0
542,178.66929325552582,202.29249348402843,1
543,192.7322574584214,64.36496033476278,0
544,178.9129173783779,166.2510418025028,1
545,161.59218664173926,151.0084105786235,1
546,33.79742150827176,80.80219367399326,1
547,103.44177558211963,115.87152493921904,1
548,33.66235545806904,44.256062320601266,1
549,130.63626757136333,189.01696394000237,1
550,86.22764878329644,18.10978260145902,0
551,68.65727852350923,43.94004698660903,1
552,54.18859876535381,80.09934491455938,1
553,18.824539629459437,53.49113556175937,1
554,53.17565266809222,48.907894206569914,1
555,58.96152020004263,46.34243951255587,0
556,162.30412909961024,80.53873888109034,0
557,330.57029179326264,239.056650003108,0
558,245.07019148008553,67.85447434035186,0
559,156.28446507201093,159.58103615166837,1
560,70.8591279783451,75.82200177396761,0
561,170.9405270794977,138.34883986376593,0
562,84.69645476948438,112.69135398821075,1
563,121.1735964914353,168.94539232120815,1
564,119.07278523315914,137.17536159160292,1
565,81.94178429172713,112.47736253232368,1
566,129.76633172271247,94.66767978348743,0
567,42.160248814269224,34.96949597250439,1
568,167.33960415180408,180.24857655331397,1
569,100.96793008236554,101.56065676152797,1
570,131.39277061407014,112.12204623674401,0
571,229.32125101961557,243.86119681939965,0
572,131.82428994349704,83.5705238226926,0
573,76.7469506198504,87.15853796008238,1
574,136.13728228792164,97.33999017123958,0
575,49.00470638002943,39.761760193185715,1
576,240.07809319363957,141.76578959881087,0
577,23.9606110069711,46.33895496639435,1
578,98.94845055821214,41.67054858760806,0
579,113.38228532496612,120.8693114043303,1
580,115.50077496649679,113.26854483102483,1
581,25.10927366531052,22.080000164024263,0
582,80.2177004359251,98.77891582226829,1
583,186.48932705344362,134.51111078313332,0
584,234.61793609257813,142.77829430287372,0
585,86.41840910832678,95.53964422958016,0
586,154.29989592794905,98.51850436755676,0
587,66.3350047672307,54.48199990871177,0
588,56.57898556324747,41.86253562384598,1
589,107.19128635467709,86.69129157475818,0
590,103.04601848657363,118.53173817213234,1
591,147.56456331356503,117.88741112792576,1
592,95.44097771687656,80.48002101197785,0
593,198.28686841751988,122.26095012613696,0
594,197.0752532614687,173.91315400427462,1
595,45.853828719323126,41.57400968821991,1
596,37.18298513580421,26.379748773997267,0
597,45.38594755965724,52.3487374320157,1
598,174.68631789404415,111.22716771367512,0
599,129.11533288659564,92.6517510259473,1
600,259.2542304922016,122.62488788274955,0
601,16.181223910353154,27.147277426436098,1
602,107.14888355910526,96.64425231982081,1
603,278.09749162947776,181.78024891973482,0
604,125.98295693764976,150.5100750739807,1
605,234.0116074036539,141.73011056636008,0
606,82.33316930934986,127.3826749844831,1
607,31.52736333921261,45.22990485110608,1
608,31.31775673056151,30.434805342729245,1
609,131.91041239047956,129.98084555891174,0
610,252.2397954889115,187.71011367969706,0
611,139.44939895838417,153.1299354457362,1
612,68.82152645738972,77.34663904921013,1
613,224.77915036922548,137.30767328200525,0
614,115.24407286775246,63.357151738894345,0
615,245.6019447952778,204.46581165039854,0
616,101.4388329310102,66.65649289651942,0
617,168.0265378896162,36.93709292788965,1
618,267.70151951083574,195.89216405033824,0
619,88.13613072442148,36.52713854091613,0
620,43.033951018438394,45.88780935022922,1
621,61.84637580762214,91.36351081926134,1
622,94.58336464653223,116.1694933089658,1
623,223.07877884957952,147.6157709759359,0
624,238.30592651812077,92.12622929436357,0
625,146.19958491555096,160.7920509959206,1
626,101.39187655628466,88.28349125839735,1
627,37.31543821585777,40.13393665641901,1
628,32.33717247399336,69.67279696130535,1
629,147.08336110194415,117.68652649097216,1
630,80.95274875172053,145.75183233326132,1
631,50.42265049156413,65.52599434039519,1
632,386.86766005069245,201.83654195388183,0
633,259.588859639272,160.46991488589148,0
634,37.55557257218357,42.40378322243361,1
635,81.6537857997278,56.69283780673128,0
636,131.0088799796131,192.923873512355,1
637,136.39328898294949,109.18173098421744,0
638,171.7350138904407,221.8868035104804,1
639,153.4555269104002,59.68844548003208,0
640,167.50642418576854,68.85765573622939,0
641,411.82692014130294,108.60100141203503,0
642,73.87514002994136,83.93029680056831,1
643,57.662771072790726,71.85767491067381,1
644,310.2406086621791,163.74897362072926,0
645,365.0486447886522,157.69739571307582,0
646,39.753590567770125,54.54964210655246,1
647,19.817576314474266,24.054691879521478,1
648,39.63691536207594,46.2203005994775,1
649,52.85833930264063,53.75750172358882,1
650,300.4744136509876,151.15082762561107,0
651,115.39866017872501,122.9850395701443,1
652,145.4362635212007,59.84088878305554,0
653,160.58464158066627,119.59869892743245,1
654,33.520607848972645,27.319627116060346,1
655,263.6915891540412,136.51036375470244,0
656,186.54125097819355,97.08339259194236,0
657,47.6651355285775,72.11580364785019,1
658,106.33879240974129,104.92901586195256,1
659,143.95405974446882,209.93003553738745,1
660,109.25898518122335,94.66064675903417,0
661,24.177792424559808,50.10592893807501,1
662,167.91716772297997,165.46068529753362,1
663,203.76312422583126,195.86137258270315,1
664,160.8223555850313,81.99870037805711,0
665,167.50872059925973,124.98693883852614,1
666,78.36614928624273,37.06566412716227,0
667,274.3795757566819,132.45593844438403,0
668,35.06696387123584,8.637940651861635,0
669,105.49844891460954,149.27827993823686,1
670,107.5448273608476,34.606679398791734,0
671,57.859830845160566,33.625152457988726,0
672,192.61092204141204,126.58851115458191,0
673,93.99683635647659,111.03116521965059,1
674,154.720191020719,105.97467952720072,0
675,173.92967766125093,46.6684357204587,0
676,52.616596242481634,58.76739955640317,1
677,302.68374278552193,184.82910436665276,0
678,58.8257721287617,108.37392071083357,1
679,226.1406109353553,154.70099130018446,0
680,66.1454728053632,19.990167296502957,0
681,132.0608855580032,90.6069328253728,1
682,200.20225398784947,114.07222820602364,0
683,97.92262927245677,81.66749676993821,1
684,129.93423133440666,117.62400563929768,1
685,144.4123728134041,66.49527365063165,0
686,25.423345819770642,59.948756816342986,1
687,117.62382783867223,119.7353196087786,1
688,22.941155855348555,33.98805289793565,1
689,112.39162612610518,116.27850045393818,1
690,164.18750032617868,195.13824018422335,1
691,112.91624344411004,62.712057859764734,0
692,130.79649500563175,146.3321427659143,1
693,61.52806197131233,34.9095370333239,0
694,216.76338541838697,150.96568230423645,1
695,197.20516808851494,24.984597377491095,0
696,159.61471038782986,77.09083131589955,0
697,149.32861391626446,84.22365753586114,0
698,112.28166225339169,40.49997056162674,0
